Dongles,8473
"DRAMS (Dynamic random access memories), mounted on boards, designed specifically for computers",8473
Motherboards without processor or memory,8473
Printer ink-jet cartridge - incorporating a print head,8473
"Computers - Memories, mounted on boards (DRAMS etc)","8473, 8548"
Breaker machines - ceramic clay,8474
Brickmaking machinery,8474
Cement-making machinery,8474
Ceramic-making machinery,8474
China clay working machines,8474
Concrete-mixing machines,8474
"Crushing machinery, mineral",8474
Foundry moulds of sand forming machines,8474
"Grinding machines, mineral",8474
Machines and machinery - Brick making,8474
Machines and machinery - Ceramic-making,8474
Machines and machinery - China clay working,8474
Machines and machinery - Concrete-mixing,8474
Machines and machinery - Crushing mineral,8474
Machines and machinery - Foundry moulds of sand forming machines,8474
"Machines and machinery - Grinding machines, mineral",8474
"Machines and machinery - Mixing machines, mineral",8474
Machines and machinery - Pottery-making,8474
"Machines and machinery - Pulverising, mineral",8474
"Machines and machinery - Sanitary ware, ceramic, making",8474
"Machines and machinery - Screening and separating, mineral",8474
"Machines and machinery - Sorting machines, mineral",8474
Machines and machinery - Tile-making machinery,8474
"Machines and machinery - Washing machines, mineral",8474
"Mixing machines, mineral",8474
Pottery-making machinery,8474
"Pulverising machinery, mineral",8474
Sanitary ware (ceramic) making machinery,8474
"Screening machinery, mineral",8474
"Separating machines, mineral",8474
Sorting machines - Mineral,8474
"Washing machines, mineral",8474
Agglomerating machinery,"8474, 8479"
Electric lamp-making machines,8475
Electronic valve-making machinery,8475
Glass - Bottle-making machines,8475
Machines and machinery - Electric lamp-making,8475
Machines and machinery - Electric valve-making machinery,8475
"Machines and machinery - Glass, manufacturing or hot working",8475
"Valve, electronic, making machinery",8475
Automatic vending machines,8476
Cigarette vending machines,8476
"Food vending machines, automatic",8476
"Goods vending machines, automatic",8476
Machines and machinery - Automatic vending,8476
Machines and machinery - Vending machines,8476
Money-changing machines,8476
"Stamp vending machines, automatic",8476
"Vending machines, automatic",8476
Blow moulding machines,8477
Machines and machinery - Plastics processing,8477
Machines and machinery - Rubber-working,8477
Plastics processing machinery,8477
Retreading machines,8477
Rubber-working machinery,8477
Tyre-making machinery,8477
Machines and machinery - Tobacco,8478
Tobacco machinery,8478
Animal or vegetable fats and oil machinery,8479
Breaker machines - pig iron,8479
Cable - Cable-making machinery,8479
De-humidifiers,8479
Digitizers,8479
"Distributors, asphalt, bitumen, tar and tarmacadam",8479
Diving chambers,8479
"Finishers for asphalt, bitumen, tar and tarmacadam",8479
"Floor polishers and scrubbers, electric - Industrial",8479
Hoppers - feeds,8479
Hydraulic mine roof supports,8479
Industrial robots - Multi-functional,8479
Machines and machinery - Animal or vegetable fats and oil,8479
Machines and machinery - Cable-making,8479
Machines and machinery - Coffee processing,8479
"Machines and machinery - Distributors for asphalt, bitumen, tar and tar macadam",8479
"Machines and machinery - Finishers for asphalt, bitumen, tar and tarmacadam",8479
"Machines and machinery - Paddle mixers, for asphalt, bitumen, tar and tarmacadam",8479
"Machines and machinery - Presses, tableting and pelleting",8479
Machines and machinery - Rope-making,8479
Machines and machinery - Tea processing,8479
Machines and machinery - Wire-winding,8479
"Mine roof supports, hydraulic",8479
Optic measures (drinks),8479
"Paddle mixers, for asphalt, bitumen, tar and tarmacadam",8479
Pipeline maintenance machines,8479
Plating machines,8479
Presses - Tableting and pelleting,8479
"Robots, industrial - Multi functional",8479
Rope-making machinery,8479
"Spreading machines - asphalt, cement, etc",8479
Tea processing machinery,8479
Transducers (Ultrasonic),8479
Wire (stranded) manufacturing machinery,8479
Sweepers - road,"8479, 8705"
Rockets - ramps and towers,"8479, 8805"
Machines and machinery - Moulding boxes for metal foundry,8480
Machines and machinery - Tyre moulds,8480
Moulding boxes for metal foundry,8480
Moulds (for metal foundry etc),8480
"Moulds for metallic carbides, glass, rubber, plastics etc",8480
"Moulds, tyre",8480
Tyre moulds,8480
"Cocks for boilers, pipes, tanks etc",8481
Fire hydrants,8481
Hosepipe nozzles,8481
"Machines and machinery - Taps, cocks and valves",8481
Manifold valves,8481
Motor vehicle parts and accessories - Valves - Other,8481
Pressure reducing valves,8481
Reducers - pressure reducers,8481
"Taps, for boilers, pipes, tanks etc",8481
"Valves - For boilers, pipes, tanks, etc",8481
Valves - For pneumatic tyres and inner tubes,8481
Ball bearings,8482
Balls - For ball bearings,8482
"Bearings - Ball, roller or needle roller",8482
"Machines and machinery - Bearings- Ball, roller or needle",8482
Needle roller bearings,8482
Roller bearings,8482
Motor vehicle parts and accessories - Bearings,"8482, 8483"
Bearing housings,8483
Bearings - Plain shaft (not of carbon or graphite),8483
"Blocks, pulley",8483
Cam shafts,8483
"Clutches and clutch brake assemblies, for machinery",8483
Cog wheels,8483
"Couplings, shaft",8483
Cranks and crankshafts,8483
Fly-wheels,8483
"Gears and gearing (including gearboxes), for machinery",8483
"Housings, bearing",8483
Machines and machinery - Bearing housings,8483
Machines and machinery - Bearings- Plain shaft (not of carbon or graphite),8483
"Machines and machinery - Clutches and clutch-brake assemblies, for machinery",8483
"Machines and machinery - Couplings, shaft",8483
Machines and machinery - Cranks and crankshafts,8483
Machines and machinery - Fly-wheels,8483
Machines and machinery - Gears and gearing (including gearboxes) for machinery,8483
Machines and machinery - Pulleys and pulley blocks,8483
Machines and machinery - Transmission shafts for machinery,8483
Pulleys and pulley blocks,8483
"Shafts, transmission, for machinery",8483
"Transmission shafts, for machinery",8483
Worms - gears,8483
"Gaskets, composite or sets",8484
"Machines and machinery - Gaskets, composite or sets",8484
Mechanical seals,8484
Electronic integrated circuit manufacturing or assembly devices,8486
Flat panel display manufacturing apparatus,8486
Integrated circuit manufacturing or assembly devices,8486
"Pick and place machines, semiconductor",8486
Semi-conductor machines and apparatus (for) - assembly of semiconductor devices or electronic integrated circuits,8486
"Semi-conductor machines and apparatus (for) - lifting, handling, loading or unloading of boules, wafers, semiconductor devices, electronic integrated circuits and flat panel displays",8486
"Semi-conductor machines and apparatus (for) - manufacture of semiconductor boules or wafers, semiconductor devices, electronic integrated circuits or flat panel displays",8486
Semi-conductor machines and apparatus (for) - manufacture or repair of masks and reticles,8486
"Keys, machine, base metal - Other machine keys",8487
"Keys, machine, base metal - Woodruffe keys",8487
Oil seals - Metal,8487
Oil seals - Plastic,8487
"Propellers, ships'",8487
Ships' propellers,8487
Actuators,8501
"Electrical apparatus, appliances and machinery - Generators",8501
"Electrical apparatus, appliances and machinery - Synchros",8501
"Generators, electric",8501
Linear motors,8501
Synchros,8501
"Traction motors, electric",8501
"Electrical apparatus, appliances and machinery - Motors and parts","8501, 8503"
Engines - electric,"8501, 8503, 8511, 9109"
"Electrical apparatus, appliances and machinery - Generating sets",8502
"Electrical apparatus, appliances and machinery - Motor generator sets",8502
"Electrical apparatus, appliances and machinery - Rotary converters",8502
"Generating sets, electric",8502
"Motor generator sets, electric",8502
"Rotary convertors, electric",8502
"Electrical apparatus, appliances and machinery - Rotors and stators (unwound)",8503
Rotors and stators (unwound),8503
Thermocouples,"8503, 8506, 8548, 9033"
Adapters - Mobile phone,8504
Battery chargers,8504
Chargers (accumulators),8504
Computer power supply unit (PSU),8504
"Electrical apparatus, appliances and machinery - Transformers",8504
Germanium and silicon rectifying apparatus,8504
"Inductors, calibrated and non-calibrated",8504
Metal tank mercury arc rectifiers,8504
Mobile phones - In-car charger,8504
Power supplies - For computers,8504
Power supplies - Other,8504
"Recorders, tape -  Battery chargers",8504
"Recorders, tape -  Mercury arc, metal tank",8504
"Recorders, tape -  Selenium and copper",8504
Static converters,8504
"Transformers, electric",8504
Uninterruptable power supply,8504
Induction coils,"8504, 8511"
"Electrical apparatus, appliances and machinery - Rectifying apparatus","8504, 8540"
Mercury arc rectifiers,"8504, 8540"
Mercury arc rectifying apparatus,"8504, 8540"
Rectifying apparatus,"8504, 8540, 8541"
"Electrical apparatus, appliances and machinery - Electro-magnets",8505
Electro-magnets,8505
Fridge magnets,8505
"Magnets, electric",8505
"Magnets, permanent",8505
Permanent magnets and blanks,8505
"Batteries, electric, non-rechargeable",8506
Dry cells batteries,8506
"Electrical apparatus, appliances and machinery - Batteries and cells",8506
Primary cells and batteries,8506
Wet cells,8506
Accumulators (rechargeable batteries),8507
"Batteries, rechargeable",8507
"Electrical apparatus, appliances and machinery - Accumulators",8507
"Cleaners, vacuum",8508
"Electrical apparatus, appliances and machinery - Vacuum cleaners, domestic",8508
Vacuum cleaners,8508
"Electrical apparatus, appliances and machinery - Floor polishers and scrubbers, domestic",8509
"Electrical apparatus, appliances and machinery - Food mixers, domestic",8509
"Electrical apparatus, appliances and machinery - Food processors, liquidisers and blenders",8509
"Electrical apparatus, appliances and machinery - Fruit juice extractors",8509
"Floor polishers and scrubbers, electric - Domestic",8509
"Food mixers, domestic, electric",8509
"Food processors, liquidisers and blenders",8509
Fruit juice extractors,8509
Kneading machines - domestic,8509
"Clippers - Hair, electric",8510
"Electrical apparatus, appliances and machinery - Hair clippers",8510
"Electrical apparatus, appliances and machinery - Shavers",8510
"Hair, other - Clippers, electric",8510
"Razors, electric",8510
"Shavers, electric - Blades, cutting plates and heads",8510
"Shavers, electric - Complete and other parts",8510
Alternators,8511
Dynamos,8511
"Electrical apparatus, appliances and machinery - Starting and ignition equipment for internal combustion engines",8511
"Ignition equipment, electric, for internal combustion engines",8511
Magnetos ignition,8511
Sparking plugs for internal combustion engines,8511
"Starting equipment, electric, for internal combustion engines",8511
"Defrosters and demisters, electric for motor vehicles",8512
"Lighting equipment, electric, for cycles or motor vehicles",8512
"Windscreen wipers, electric",8512
"Electrical apparatus, appliances and machinery - Signalling equipment","8512, 8530, 8531"
"Signalling equipment, electric","8512, 8530, 8531"
Laser pointers,8513
"Torches (portable hand held), electric",8513
"Electrical apparatus, appliances and machinery - Cooking, industrial and laboratory",8514
"Electrical apparatus, appliances and machinery - Furnaces, industrial and laboratory",8514
"Electrical apparatus, appliances and machinery - Heaters, industrial and laboratory",8514
"Furnaces, electric, industrial and laboratory",8514
"Heating apparatus, electric - Industrial and laboratory",8514
"Ovens - Industrial and laboratory, electric",8514
"Ovens - Microwave, non-domestic",8514
"Electrical apparatus, appliances and machinery - Induction and dielectric heating and cooking apparatus","8514, 8516"
"Induction and dielectric heating and cooking apparatus, electric","8514, 8516"
"Brazing machines and apparatus, electric",8515
"Cutting machines and apparatus, by application of direct electrical energy",8515
"Electrical apparatus, appliances and machinery - Welding, soldering and brazing",8515
Industrial robots - Welding,8515
"Robots, industrial - Welding",8515
"Soldering machines and apparatus, electric",8515
"Welding machines and apparatus, electric",8515
Airers,8516
"Coffee or tea makers, electric, domestic",8516
"Cooking apparatus, electric, domestic",8516
"Curling tong heaters, electric",8516
"Electrical apparatus, appliances and machinery - Coffee or tea makers, domestic",8516
"Electrical apparatus, appliances and machinery - Cooking, domestic, including microwave ovens",8516
"Electrical apparatus, appliances and machinery - Heaters, domestic",8516
"Electrical apparatus, appliances and machinery - Heaters, for motor vehicles",8516
"Electrical apparatus, appliances and machinery - Kettles",8516
"Electrical apparatus, appliances and machinery - Smoothing irons",8516
"Electrical apparatus, appliances and machinery - Space heaters",8516
"Electrical apparatus, appliances and machinery - Toasters",8516
"Electrical apparatus, appliances and machinery - Waterheaters, instantaneous or storage",8516
"Face - dryers, electro-thermic",8516
Fires (heaters) electric,8516
"Hair, other - Curlers, electric",8516
"Hair, other - Dryers, electric",8516
Hand - Dryers,8516
"Heating apparatus, electric - Domestic",8516
"Heating apparatus, electric - For motor vehicles",8516
"Heating elements (resistors), electric",8516
"Immersion heaters, electric",8516
"Kettles, electric",8516
"Microwave ovens, domestic",8516
Muffs - electrically warmed,8516
"Ovens - Electric, domestic",8516
"Ovens - Microwave, domestic",8516
Resistors - Heating elements,8516
Showers (electric),8516
"Smoothing irons, electric",8516
"Soil heating apparatus, electric",8516
"Space heaters, electric",8516
"Tea makers, electric",8516
Toasters,8516
"Water heaters, instantaneous or storage, electric",8516
"Electrical apparatus, appliances and machinery - Resistors","8516, 8533, 8545"
Adapters - Local area networks,8517
Adapters - Wide area network,8517
Base stations (mobile phone),8517
Cable TV equipment - Optoelectronic receiver,8517
Cable TV equipment - Optoelectronic transmitter,8517
Carrier-current line apparatus for telecommunications,8517
"Communication apparatus, tele-communications",8517
"Communications apparatus, radio",8517
De-modulators - carrier current line,8517
"Electrical apparatus, appliances and machinery - Local area network apparatus",8517
"Electrical apparatus, appliances and machinery - Switchboards - Telephonic",8517
"Electrical apparatus, appliances and machinery - Telecommunications apparatus",8517
"Electrical apparatus, appliances and machinery - Wide area network apparatus",8517
Entry phone systems,8517
Fax machines,8517
ISDN cards,8517
"Line apparatus, carrier current",8517
"Line apparatus, digital",8517
Local area network apparatus,8517
Mobile phones - Base station,8517
Mobile phones - Cellular system,8517
Mobile phones - Direct satellite system,8517
Mobile phones - Removable fascias,8517
Modems,8517
Morse re-perforators,8517
Morse transmitters and receivers,8517
Multiplexers - For telecommunications,8517
Networking apparatus - for local area networks,8517
Networking apparatus - for wide area networks,8517
"Optoelectronic receivers, cable TV",8517
"Optoelectronic transmitters, cable TV",8517
Oscillators - carrier-current line,8517
Pagers,8517
Radio - Communications apparatus,8517
Radio-telegraphic/radio-telephonic apparatus,8517
Radio-telephones,8517
Switchboards - Telephonic,8517
Telephone sets,8517
"Telephone, mobile",8517
Teleprinters,8517
Video conferencing systems,8517
Videophones,8517
Wide area network apparatus,8517
Radio - Transmitter-receivers,"8517, 8525"
Radio - Apparatus,"8517, 8525, 8526, 8527"
Oscillators - radio transmission,"8517, 8525, 8527"
Modulators,"8517, 8525, 8527, 8543"
Aerial filters and separators,"8517, 8529"
Aerials,"8517, 8529"
"Amplifiers, audio-frequency",8518
"Electrical apparatus, appliances and machinery - Amplifiers, audio-frequency",8518
Headphones,8518
Hi-Fi separates - Amplifiers (audio frequency),8518
Hi-Fi separates - Headphones,8518
Hi-Fi separates - Speakers,8518
Loudspeakers,8518
Microphones,8518
Mobile phones - Hands free adapter kit,8518
Sound amplifier sets,8518
Cartridge sound recorders,8519
Cassette decks and mechanisms,8519
Cinematographic sound recorders,8519
Cinematographic sound reproducers,8519
"Compact disc players, reading systems",8519
Digital audio disc players (laser optical reading systems - compact disc players) - Other,8519
Hi-Fi separates - CD players,8519
Hi-Fi separates - Mini disc players,8519
Hi-Fi separates - MP3 players,8519
Hi-Fi separates - Tape decks,8519
Hi-Fi separates - Turntables,8519
Juke boxes,8519
Laser optical reading systems (compact disc players),8519
Machines and machinery - Dictating,8519
Machines and machinery - Sound recording,8519
Machines and machinery - Sound reproducing,8519
MP3 players,8519
Record players,8519
"Recorders, tape - Sound",8519
"Recording apparatus, sound",8519
"Reproducing apparatus, sound",8519
Sound recorders,8519
Sound recorders and reproducers,8519
Sound reproducers,8519
"Tape - Decks, sound",8519
Tape - Players,8519
Tape - Recorders,8519
"Tape - Recorders and reproducers, sound",8519
Telephone answering machines,8519
Ipods,"8519, 8521"
Dictating machines and parts and accessories,"8519, 8522"
Dictation transcription machines and parts and accessories,"8519, 8522"
"Compact disc players, reading systems for use with television",8521
Digital video disc (DVD) player,8521
DVD player,8521
DVD recorder player,8521
Hi-Fi separates - MP4 players,8521
MP3 players with video,8521
MP4 players,8521
"Television - (video) recorders and reproducers, image and sound",8521
Video disc players,8521
Video-recorders,8521
Cartridges - Sound head,8522
"Cassettes, for cleaning",8522
Cleaning kits for video/audio,8522
Needle-points (sound recorders),8522
Needles - Gramophone,8522
Pick-up cartridges,8522
"Styli, gramophone",8522
Advertising materials - Cassettes,8523
"Blanks, records, tapes, etc",8523
Cartridges - Computer tape,8523
Cartridges - Recording tape,8523
"Cassette tapes, recorded",8523
"Cassette tapes, unrecorded",8523
Compact discs,8523
Computer - Discs,8523
Computer - Tapes,8523
"Discs - Computer, blank",8523
"Discs - Computer, recorded",8523
"DVD, recorded",8523
"DVD, unrecorded",8523
Floppy discs,8523
Gramophone records,8523
Magnetic swipe cards,8523
Masters (records production),8523
Recorded media for sound or othersimilarly recorded phenomena,8523
Recording tapes,8523
"Recordings, sound or data",8523
"Records, gramophone",8523
"SMART cards, with (micro) chip",8523
Software,8523
"Swipe cards, magnetic",8523
"Swipe cards, with (micro) chip (SMART card)",8523
"Tapes; cassette, computer, recording, video",8523
Video tapes - blank,8523
Video tapes - pre-recorded,8523
Camcorders,8525
Cameras -Digital,8525
Cameras -Television,8525
Cameras -Video,8525
Digital cameras,8525
Television - Cameras,8525
Television - Relay links,8525
Television - Transmitting apparatus,8525
Video cameras,8525
"Web-cam, for input to computers only",8525
"Broadcast, radio","8525, 8527"
De-modulators - radio transmission,"8525, 8527"
"Electrical apparatus, appliances and machinery - Radio","8525, 8527"
Radio - Broadcast apparatus,"8525, 8527"
Altimeters - radio,8526
"Electrical apparatus, appliances and machinery - Radar",8526
GPS hand-held Global Positioning System unit,8526
"Navigational aids, radio",8526
Radar apparatus,8526
Radio - Navigational aids,8526
Radio - Radar,8526
Radio - Remote control apparatus,8526
Radio navigational aid apparatus,8526
Radio remote control apparatus,8526
Remote control radio apparatus,8526
Transponders,8526
Cable TV equipment - Audio receiver/decoders,8527
Car radios,8527
Clock - Clock radios,8527
"Compact disc players, reading systems combined with a radio receiver",8527
Digital audio disc players (laser optical reading systems - compact disc players) - Combined with a radio receiver,8527
Hi-Fi separates - Complete (with or without speakers),8527
Hi-Fi separates - Tuner-amp (receivers),8527
Hi-Fi separates - Tuners (Radio),8527
MP3 players with radio,8527
Personal stereos with built-in radioreceivers,8527
Radio - Radiogramophones,8527
Radio - Tuners,8527
"Record players, combined with radiobroadcast receivers",8527
"Sound recording and reproducing apparatus, combined with a radio receiver",8527
Tape - Recorders and reproducers combined with radio receivers,8527
Cable TV equipment - Integrated receiver/decoder,8528
Computers - Monitors,8528
Digital TV set top box,8528
"Electrical apparatus, appliances and machinery - Micro-switches",8528
"Electrical apparatus, appliances and machinery - Monitors, video",8528
"Electrical apparatus, appliances and machinery - Monitors, video, with a digital visual interface (DVI) connector",8528
"Electrical apparatus, appliances and machinery - Television",8528
"Electrical apparatus, appliances and machinery - Video monitors",8528
"Electrical apparatus, appliances and machinery - Video monitors with a digital visual interface (DVI) connector",8528
"Integrated receiver/decoder, cable TV",8528
LCD (Liquid Crystal Display) - Video Monitor,8528
LCD (Liquid Crystal Display) - Video Monitor with a Digital VisualInterface (DVI) connector,8528
Liquid Crystal Displays (LCD's) - Video Monitor,8528
Liquid Crystal Displays (LCD's) - Video Monitor with a Digital Visual Interface (DVI) connector,8528
"Monitors, other than for use solely with computers",8528
"Monitors, with a digital visual interface (DVI) connector",8528
Plasma monitors,8528
Plasma television,8528
Projectors - Computer,8528
Projectors - Video,8528
Satellite television receivers,8528
Television - Receivers,8528
Television - Tuners,8528
Television tuner cards for computer,8528
"Tuner cards, television",8528
Video monitors,8528
Video monitors with a digital visual interface (DVI) connector,8528
Video projectors,8528
Video tuners,"8528, 8529"
Cabinets (radio and television),8529
Television - Cabinets and cases,8529
"Electrical apparatus, appliances and machinery - Traffic control",8530
Traffic control equipment,8530
Alarms - burglar,8531
Alarms - vapour,8531
"Bells, electric",8531
"Burglar alarms, electric",8531
Buzzers,8531
Door chimes,8531
"Electrical apparatus, appliances and machinery - Alarms, burglar and fire",8531
"Fire alarms, electric",8531
LCD (Liquid Crystal Display) - Indicator Panel,8531
Light Emitting Diode displays (LED's),8531
Liquid Crystal Displays (LCD's) - Indicator panel,8531
"Sirens, electric",8531
Alarms - flame,"8531, 8536"
Alarms - fire,"8531, 9022, 9027"
Smoke detectors,"8531, 9027"
"Capacitors, electrical",8532
"Electrical apparatus, appliances and machinery - Capacitors",8532
Baretters (resistors),8533
Barretters,8533
"Electrical apparatus, appliances and machinery - Potentiometers (resistors)",8533
Potentiometers (resistors),8533
Resistors - Other (including barretters andthermistors),8533
Rheostats,8533
"Printed circuits, bare or with passive components",8534
Thick-film circuits,8534
Thin-film circuits,8534
Lightning arresters,8535
"Circuit breakers, electrical","8535, 8536"
"Connectors, electrical","8535, 8536"
"Contactors, electrical","8535, 8536"
"Electrical apparatus, appliances and machinery - Circuit breakers","8535, 8536"
"Electrical apparatus, appliances and machinery - Connectors","8535, 8536"
"Electrical apparatus, appliances and machinery - Contactors","8535, 8536"
"Electrical apparatus, appliances and machinery - For making and breaking electrical circuits","8535, 8536"
"Electrical apparatus, appliances and machinery - For making connections to or in electrical circuits","8535, 8536"
"Electrical apparatus, appliances and machinery - For protecting electrical circuits","8535, 8536"
"Electrical apparatus, appliances and machinery - Fuses and fusegear","8535, 8536"
"Electrical apparatus, appliances and machinery - Non-automatic starters","8535, 8536"
"Electrical apparatus, appliances and machinery - Relays","8535, 8536"
"Electrical apparatus, appliances and machinery - Switches","8535, 8536"
"Fuses and fusegear, electrical","8535, 8536"
"Junction boxes, electrical","8535, 8536"
"Plugs, socket","8535, 8536"
Push button switches,"8535, 8536"
"Relays, electrical","8535, 8536"
Sockets electrical,"8535, 8536"
Suppressors,"8535, 8536"
Surge suppressors,"8535, 8536"
"Switches, electrical","8535, 8536"
Terminals and terminal strips,"8535, 8536"
"Electrical apparatus, appliances and machinery - Controllers for motors","8535, 8536, 8537"
Adapters - Switching,8536
Connectors for optical fibre cables,8536
Crocodile clips,8536
"Electrical apparatus, appliances and machinery - Lamp-holders",8536
"Electrical apparatus, appliances and machinery - Starters for discharge tubes",8536
Lamp-holders,8536
Optical fibre cable connectors,8536
Overload prevention devices,8536
Spade-terminals,8536
Voltage breakers,8536
Electric sockets,"8536, 8544, 8547"
"Control panels, electrical",8537
"Electrical apparatus, appliances and machinery - Control and automatic starter cabinets",8537
"Electrical apparatus, appliances and machinery - Control panels",8537
"Electrical apparatus, appliances and machinery - Switchboards - Other",8537
Numerical control units with ADP machine,8537
"Numerical control units, non automatic",8537
Switchboards - Other,8537
"Electrical apparatus, appliances and machinery - Control equipment","8537, 9032"
Arc-lamps,8539
"Bulbs, electric lamp",8539
"Discharge lamps, ie bulbs only",8539
"Electrical apparatus, appliances and machinery - Filament and discharge lamps ie bulbs, not complete lamps",8539
"Electrical apparatus, appliances and machinery - Fluorescent lamps ie bulbs, not complete lamps",8539
"Electrical apparatus, appliances and machinery - Lamps (ie only the bulbs/tubes, not the fitting - 94.05)",8539
"Fluorescent lamps ie tubes only, fittings to 94.05",8539
Infra-red lamps,8539
Lamp bases,8539
Lamps (bulbs and tubes) - Arc,8539
Lamps (bulbs and tubes) - Discharge,8539
"Lamps (bulbs and tubes) - Electric, filament",8539
Mercury vapour and sodium vapour lamps,8539
Ultra-violet lamps,8539
Amplifier tubes and valves,8540
Carcinotrons,8540
Cathode-ray tubes,8540
Cathodes - for electronic valves and tubes,8540
Cold cathode valves and tubes,8540
"Electrical apparatus, appliances and machinery - Valves and tubes",8540
Electron optical valves and tubes,8540
Envelopes - valves and tubes,8540
"Intensifiers, image",8540
Klystrons,8540
Magnetrons,8540
Micro-wave tubes,8540
Photo-cathode valves and tubes,8540
Photo-multipliers,8540
Radio - Valves and tubes,8540
"Recorders, tape -  Mercury arc, valve",8540
"Recorders, tape -  Valve and tube",8540
Stabilising valves,8540
Television - Camera tubes,8540
Television - Picture tubes,8540
Thermionic valves and tubes,8540
Thyratrons,8540
Travelling wave tubes,8540
"Tubes, other kinds - Radio and television",8540
"Tubes, other kinds - Thermionic, cathode, etc",8540
Tuning indicators,8540
Vacuum fluorescent display tubes,8540
Valves - Thermionic,8540
"Crystals, piezo-electric, mounted",8541
"Diodes, valve and semi-conductor",8541
Laser diodes,8541
"Mounted, piezo-electric crystals",8541
Photocells,8541
Photo-diodes,8541
Photo-semi-conductors,8541
Photosensitive semi-conductor devices,8541
Photothyristors,8541
Phototransistors,8541
Photo-transistors,8541
Photovoltaic cells,8541
"Piezo-electric crystals, mounted",8541
"Quartz crystals, piezo-electric, mounted",8541
"Recorders, tape -  Semi-conductor",8541
Solar cells,8541
Thyristors,8541
Transistors,8541
Semi-conductor devices,"8541, 8542"
Oscillators - quartz for watches,"8541, 9114"
"Computers - Memories, Single Chips (DRAMS etc)",8542
Electronic integrated circuits,8542
Electronic microcircuits,8542
"MOS (metal oxide semi-conductors), integrated circuits",8542
"Central processing unit, computer","8542, 8473"
"Amplifiers, audio-frequency 5.1 surround sound",8543
"Amplifiers, cable TV",8543
"Amplifiers, high or intermediate frequency",8543
Analogue to digital converters,8543
Backward wave oscillators and amplifiers,8543
Betatrons,8543
Cable TV equipment - Amplifier,8543
Cable TV equipment - Line extender,8543
Cyclotrons,8543
Cycotron,8543
Data recorders,8543
Digital to analogue converters,8543
Electrolysis machines,8543
Electron accelerators,8543
Frame grabbers,8543
"Graphic equalisers, hi-fi",8543
Hi-Fi separates - Amplifiers (sound processing),8543
Hi-Fi separates - Graphic equalizers,8543
"Instrumentation, tape recorders and tapedecks",8543
Language translators - Without calculator,8543
"Line extenders, cable TV",8543
"Mixing units, record production",8543
Multiplexers - For other uses,8543
Muscle-exercise kit,8543
Music modules (greeting card type),8543
Noise reduction units,8543
PDA - if larger than 170 x 100 x 45mm,8543
"Pest control, electronic",8543
"Recorders, tape - Instrumentation",8543
Remote controls (infra red),8543
Scramblers,8543
Signal generators,8543
Simulators - others,8543
Sweep generators,8543
Synchrotrons,8543
"Tape - Decks, instrumentation",8543
"Tape - Recorders, instrumentation",8543
"Translators, language - Without calculator",8543
Video editing,8543
Accelerators - particle,"8543, 9022"
Particle accelerators,"8543, 9022"
"Appliance wires, electrical, insulated",8544
"Cable - Electric, insulated",8544
Cable - Fitted with connectors,8544
"Cable - General wiring, electric, insulated",8544
"Cable - Mains (power distribution), insulated",8544
"Cable - Submarine telecommunications, insulated",8544
"Cable - Telecommunications, insulated",8544
Co-axial cable,8544
Conductors,8544
"Electrical apparatus, appliances and machinery - Insulated wire, cable, bars, strip",8544
"Insulated electric wire, cable, bars and strip",8544
"Winding wires and strip, electric, insulated",8544
Wire - Insulated - Electric,8544
"Wire - Insulated - Winding, electric",8544
Cable - Optical fibre,"8544, 9001"
Optical fibre cables,"8544, 9001"
Arc-lamp carbons,8545
Battery carbons,8545
"Brushes, carbon, electrical",8545
Carbon brushes and blanks,8545
Carbon electrodes,8545
"Electrical apparatus, appliances and machinery - Carbons",8545
Electrodes - Carbon,8545
Electrodes - Discharge carbon,8545
Graphite - Articles of a kind used for electrical purposes,8545
Lamp carbons,8545
"Resistors - Heating, carbon",8545
"Electrical apparatus, appliances and machinery - Insulators",8546
"Insulators, electric",8546
"Electrical apparatus, appliances and machinery - Conduit tubing - Of base metal, lined with insulating material",8547
"Electrical apparatus, appliances and machinery - Insulating fittings",8547
Insulating fittings,8547
Accumulators (rechargeable batteries) - Waste and scrap,8548
"Batteries, electric, non-rechargeable - Waste and scrap",8548
"Batteries, electric, non-rechargeable - Waste and scrap",8548
"Computer memories, for use with computers and other devices",8548
"DRAMS (Dynamic random access memories), mounted on boards, for general use",8548
"Electrical apparatus, appliances and machinery - Electrical parts of machinery, not elsewhere specified",8548
Memory modules,8548
Primary cells and batteries - Waste and scrap,8548
Air cushion vehicles,"86, 87, 88"
"Locomotives, rail - Electric",8601
Rail locomotives - Electric,8601
Locomotive tenders,8602
"Locomotives, rail - Non-electric",8602
Rail locomotives - Non-electric,8602
"Coaches, railway and tramway, mechanically propelled",8603
"Railway and tramway - Coaches, vans and trucks, mechanicallypropelled",8603
"Trucks - Railway, mechanically propelled",8603
"Vans, railway, mechanically propelled",8603
Hovercraft,"8603, 8703, 8901, 8906"
Cranes - Railway and tramway rolling stock,8604
Railway servicing rolling stock not mechanically propelled,8604
"Trolleys, railway track inspection, mechanically propelled",8604
"Workshops, railway vehicle",8604
Ambulances - railway,8605
"Coaches, railway, not mechanically propelled",8605
"Railway and tramway - Passenger coaches and luggage vans, not mechanically propelled",8605
"Vans, luggage, railway, not mechanically propelled",8605
Hoppers - wagons,8606
